,ProjectID,land_use,year,percent_development_pa,status,development_pa
26764,1113.16,Office (GFA),2036,0.07142857142857142,Pipeline,0.0
26765,23037,Office (GFA),2036,0.07142857142857142,Pipeline,83.57142857142857
26766,18495.1,Office (GFA),2036,0.0,Pipeline,0.0
26767,1317,Office (GFA),2036,0.0,Pipeline,0.0
26768,38988,Office (GFA),2036,0.0,Pipeline,0.0
26769,18495.2,Office (GFA),2036,0.0,Pipeline,0.0
26770,1001.15,Office (GFA),2036,0.07142857142857142,Pipeline,0.0
26771,1001.21,Office (GFA),2036,0.0,Pipeline,0.0
26772,1001.8.x,Office (GFA),2036,0.0,Pipeline,0.0
26773,6034,Office (GFA),2036,0.07142857142857142,Pipeline,0.0
26774,18649,Office (GFA),2036,0.08333333333333333,Pipeline,125.66666666666666
26775,15090.1,Office (GFA),2036,0.07142857142857142,Pipeline,0.0
26776,1007.46,Office (GFA),2036,0.08333333333333333,Pipeline,0.0
26777,21257,Office (GFA),2036,0.07142857142857142,Pipeline,0.0
26778,28240,Office (GFA),2036,0.0,Pipeline,0.0
26779,38190,Office (GFA),2036,0.07142857142857142,Pipeline,0.0
26780,15694,Office (GFA),2036,0.07142857142857142,Pipeline,0.0
26781,38036,Office (GFA),2036,0.08333333333333333,Pipeline,0.0
26782,1113.28,Office (GFA),2036,0.07142857142857142,Pipeline,1619.5
26783,Al Bahia North,Office (GFA),2036,0.08333333333333333,Pipeline,0.0
26784,10040,Office (GFA),2036,0.08333333333333333,Pipeline,0.0
26785,15690,Office (GFA),2036,0.07142857142857142,Pipeline,0.0
26786,5222,Office (GFA),2036,0.07142857142857142,Pipeline,0.0
26787,17158,Office (GFA),2036,0.0,Pipeline,0.0
26788,1007.42.1,Office (GFA),2036,0.07142857142857142,Pipeline,0.0
26789,1113.6.12.4,Office (GFA),2036,0.07142857142857142,Pipeline,0.0
26790,17158.4,Office (GFA),2036,0.07142857142857142,Pipeline,8217.285714285714
26791,18339,Office (GFA),2036,0.08333333333333333,Pipeline,0.0
26792,1113.6.12.2,Office (GFA),2036,0.07142857142857142,Pipeline,0.0
26793,Al Falah East,Office (GFA),2036,0.08333333333333333,Pipeline,19.0
26794,21301,Office (GFA),2036,0.07142857142857142,Pipeline,0.0
26795,1113.6.12.3,Office (GFA),2036,0.07142857142857142,Pipeline,0.0
26796,26239,Office (GFA),2036,0.07142857142857142,Pipeline,0.0
26797,17158.3,Office (GFA),2036,0.07142857142857142,Pipeline,500.0
26798,5746,Office (GFA),2036,0.07142857142857142,Pipeline,0.0
26799,32592,Office (GFA),2036,0.07142857142857142,Pipeline,207.14285714285714
26800,18932,Office (GFA),2036,0.07142857142857142,Pipeline,6422.214285714285
26801,1113.1.3,Office (GFA),2036,0.0,Pipeline,0.0
26802,1113.6.12.1,Office (GFA),2036,0.0,Pipeline,0.0
26803,21592,Office (GFA),2036,0.05714285714285715,Pipeline,14212.400000000001
26804,39724,Office (GFA),2036,0.07142857142857142,Pipeline,0.0
26805,24640,Office (GFA),2036,0.0,Pipeline,0.0
26806,16775,Office (GFA),2036,0.03333333333333333,Pipeline,0.0
26807,11220,Office (GFA),2036,0.07142857142857142,Pipeline,0.0
26808,1113.24.x,Office (GFA),2036,0.07142857142857142,Pipeline,0.0
26809,5251,Office (GFA),2036,0.0,Pipeline,0.0
26810,18211,Office (GFA),2036,0.0,Pipeline,0.0
26811,25258,Office (GFA),2036,0.07142857142857142,Pipeline,4593.0
26812,1039,Office (GFA),2036,0.0,Pipeline,0.0
26813,1039.1,Office (GFA),2036,0.08333333333333333,Pipeline,108.33333333333333
26814,1113.17,Office (GFA),2036,0.0,Pipeline,0.0
26815,1113.7.JB_JC,Office (GFA),2036,0.0,Pipeline,0.0
26816,1251.6,Office (GFA),2036,0.017857142857142856,Pipeline,7142.857142857142
26817,33436,Office (GFA),2036,0.07142857142857142,Pipeline,0.0
26818,1113.7.JE,Office (GFA),2036,0.08333333333333333,Pipeline,11730.25
26819,21661,Office (GFA),2036,0.0,Pipeline,0.0
26820,17860,Office (GFA),2036,0.0,Pipeline,0.0
26821,1251.2.1,Office (GFA),2036,0.03357142857142857,Pipeline,33590.76571428571
26822,1113.E1_C3e,Office (GFA),2036,0.08333333333333333,Pipeline,7997.166666666666
26823,1113.21,Office (GFA),2036,0.05714285714285715,Pipeline,1357.314285714286
26824,24811,Office (GFA),2036,0.07142857142857142,Pipeline,530.3571428571428
26825,ABU AL HABL ISLAND_P1,Office (GFA),2036,0.08333333333333333,Pipeline,9317.416666666666
26826,35581,Office (GFA),2036,0.0,Pipeline,0.0
26827,Ras Al Sader_142,Office (GFA),2036,0.08333333333333333,Pipeline,6533.083333333333
26828,18650,Office (GFA),2036,0.049999999999999996,Pipeline,0.0
26829,18916,Office (GFA),2036,0.0,Pipeline,0.0
26830,Z9_MBZ,Office (GFA),2036,0.07142857142857142,Pipeline,7142.857142857142
26831,Al Hanyourah,Office (GFA),2036,0.0375,Pipeline,8835.074999999999
26832,1104,Office (GFA),2036,0.03333333333333333,Pipeline,16690.166666666668
26833,10234,Office (GFA),2036,0.08333333333333333,Pipeline,50851.75
26834,AL SMEEH_21,Office (GFA),2036,0.07083333333333333,Pipeline,27471.433333333334
26835,GHANADHAH_2,Office (GFA),2036,0.024999999999999998,Pipeline,107313.353425
26836,1113.13,Office (GFA),2036,0.07142857142857142,Pipeline,30076.02857142857
26837,32379,Office (GFA),2036,0.0,Pipeline,0.0
26838,Samha New Housing - Ph 3,Industrial (GFA),2036,0.041666666666666664,Pipeline,0.0
26839,Samha New Housing - Ph 2,Industrial (GFA),2036,0.010416666666666666,Pipeline,82378.4375
26840,ABU MREIKHAH_2,Industrial (GFA),2036,0.0,Pipeline,0.0
26841,26626,Industrial (GFA),2036,0.0,Pipeline,0.0
26842,Umm Al Nar,Industrial (GFA),2036,0.028800184916666666,Pipeline,1467681.413907369
26843,21703,Industrial (GFA),2036,0.03214285714285715,Pipeline,211742.1642857143
26844,Al Haffar,Industrial (GFA),2036,0.0,Pipeline,0.0
26845,Al Shahamah II_1,Industrial (GFA),2036,0.05666666666666667,Pipeline,341802.17000000004
26846,Samha New Housing - Ph 1,Industrial (GFA),2036,0.08333333333333333,Pipeline,0.0
26847,18312,Industrial (GFA),2036,0.08333333333333333,Pipeline,0.0
26848,1920,Industrial (GFA),2036,0.08333333333333333,Pipeline,0.0
26849,5000.34,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26850,33416,Industrial (GFA),2036,0.07142857142857142,Pipeline,10666.857142857143
26851,36016,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26852,37817,Industrial (GFA),2036,0.08333333333333333,Pipeline,0.0
26853,25983,Industrial (GFA),2036,0.0,Pipeline,0.0
26854,33450,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26855,Rabdan,Industrial (GFA),2036,0.1111111111111111,Pipeline,0.0
26856,14135,Industrial (GFA),2036,0.0,Pipeline,0.0
26857,1137,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26858,1007.38,Industrial (GFA),2036,0.0,Pipeline,0.0
26859,15090.2,Industrial (GFA),2036,0.08333333333333333,Pipeline,0.0
26860,KizadCentre,Industrial (GFA),2036,0.1111111111111111,Pipeline,0.0
26861,1007.42.4,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26862,1113.6.12,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26863,Zayed Military city,Industrial (GFA),2036,0.08333333333333333,Pipeline,537.9166666666666
26864,1997.1,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26865,SHM13_P1,Industrial (GFA),2036,0.08333333333333333,Pipeline,0.0
26866,1114.48,Industrial (GFA),2036,0.08333333333333333,Pipeline,0.0
26867,25087.x,Industrial (GFA),2036,0.08333333333333333,Pipeline,0.0
26868,Mina Zayed_Phase 3,Industrial (GFA),2036,0.08333333333333333,Pipeline,0.0
26869,12698,Industrial (GFA),2036,0.0,Pipeline,0.0
26870,1113.1,Industrial (GFA),2036,0.08333333333333333,Pipeline,0.0
26871,6053,Industrial (GFA),2036,0.08333333333333333,Pipeline,0.0
26872,22345,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26873,36681,Industrial (GFA),2036,0.0,Pipeline,0.0
26874,Al Sader Ph2,Industrial (GFA),2036,0.08333333333333333,Pipeline,0.0
26875,1164,Industrial (GFA),2036,0.0,Pipeline,0.0
26876,1416,Industrial (GFA),2036,0.0,Pipeline,0.0
26877,17407,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26878,1089.65,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26879,1113.16,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26880,23037,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26881,18495.1,Industrial (GFA),2036,0.0,Pipeline,0.0
26882,1317,Industrial (GFA),2036,0.0,Pipeline,0.0
26883,38988,Industrial (GFA),2036,0.0,Pipeline,0.0
26884,18495.2,Industrial (GFA),2036,0.0,Pipeline,0.0
26885,1001.15,Industrial (GFA),2036,0.0,Pipeline,0.0
26886,1001.21,Industrial (GFA),2036,0.0,Pipeline,0.0
26887,1001.8.x,Industrial (GFA),2036,0.0,Pipeline,0.0
26888,6034,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26889,18649,Industrial (GFA),2036,0.08333333333333333,Pipeline,298.0
26890,15090.1,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26891,1007.46,Industrial (GFA),2036,0.08333333333333333,Pipeline,0.0
26892,21257,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26893,28240,Industrial (GFA),2036,0.0,Pipeline,0.0
26894,38190,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26895,15694,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26896,38036,Industrial (GFA),2036,0.08333333333333333,Pipeline,0.0
26897,1113.28,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26898,Al Bahia North,Industrial (GFA),2036,0.08333333333333333,Pipeline,0.0
26899,10040,Industrial (GFA),2036,0.08333333333333333,Pipeline,0.0
26900,15690,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26901,5222,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26902,17158,Industrial (GFA),2036,0.04107142857142857,Pipeline,115456.75535714286
26903,1007.42.1,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26904,1113.6.12.4,Industrial (GFA),2036,0.07142857142857142,Pipeline,598.5714285714286
26905,17158.4,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26906,18339,Industrial (GFA),2036,0.08333333333333333,Pipeline,0.0
26907,1113.6.12.2,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26908,Al Falah East,Industrial (GFA),2036,0.08333333333333333,Pipeline,0.0
26909,21301,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26910,1113.6.12.3,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26911,26239,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26912,17158.3,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26913,5746,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26914,32592,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26915,18932,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26916,1113.1.3,Industrial (GFA),2036,0.0,Pipeline,0.0
26917,1113.6.12.1,Industrial (GFA),2036,0.0,Pipeline,0.0
26918,21592,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26919,39724,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26920,24640,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26921,16775,Industrial (GFA),2036,0.0,Pipeline,0.0
26922,11220,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26923,1113.24.x,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26924,5251,Industrial (GFA),2036,0.0035714285714285718,Pipeline,14436.612785714287
26925,18211,Industrial (GFA),2036,0.0,Pipeline,0.0
26926,25258,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26927,1039,Industrial (GFA),2036,0.08333333333333333,Pipeline,0.0
26928,1039.1,Industrial (GFA),2036,0.08333333333333333,Pipeline,0.0
26929,1113.17,Industrial (GFA),2036,0.0,Pipeline,0.0
26930,1113.7.JB_JC,Industrial (GFA),2036,0.08333333333333333,Pipeline,0.0
26931,1251.6,Industrial (GFA),2036,0.07142857142857142,Pipeline,3571.428571428571
26932,33436,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26933,1113.7.JE,Industrial (GFA),2036,0.08333333333333333,Pipeline,0.0
26934,21661,Industrial (GFA),2036,0.0,Pipeline,0.0
26935,17860,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26936,1251.2.1,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26937,1113.E1_C3e,Industrial (GFA),2036,0.08333333333333333,Pipeline,125.0
26938,1113.21,Industrial (GFA),2036,0.0,Pipeline,0.0
26939,24811,Industrial (GFA),2036,0.07142857142857142,Pipeline,0.0
26940,ABU AL HABL ISLAND_P1,Industrial (GFA),2036,0.08333333333333333,Pipeline,0.0
26941,35581,Industrial (GFA),2036,0.0,Pipeline,0.0
26942,Ras Al Sader_142,Industrial (GFA),2036,0.08333333333333333,Pipeline,0.0
26943,18650,Industrial (GFA),2036,0.0,Pipeline,0.0
26944,18916,Industrial (GFA),2036,0.0,Pipeline,0.0
26945,Z9_MBZ,Industrial (GFA),2036,0.07142857142857142,Pipeline,42857.142857142855
26946,Al Hanyourah,Industrial (GFA),2036,0.08333333333333333,Pipeline,0.0
26947,1104,Industrial (GFA),2036,0.08333333333333333,Pipeline,0.0
26948,10234,Industrial (GFA),2036,0.08333333333333333,Pipeline,19885.5
26949,AL SMEEH_21,Industrial (GFA),2036,0.08333333333333333,Pipeline,0.0
26950,GHANADHAH_2,Industrial (GFA),2036,0.030833333333333334,Pipeline,0.0
26951,1113.13,Industrial (GFA),2036,0.07142857142857142,Pipeline,3683.0
26952,32379,Industrial (GFA),2036,0.0,Pipeline,0.0
26953,Samha New Housing - Ph 3,Hotel (Units),2036,0.08333333333333333,Pipeline,0.0
26954,Samha New Housing - Ph 2,Hotel (Units),2036,0.08333333333333333,Pipeline,0.0
26955,ABU MREIKHAH_2,Hotel (Units),2036,0.0,Pipeline,0.0
26956,26626,Hotel (Units),2036,0.0,Pipeline,0.0
26957,Umm Al Nar,Hotel (Units),2036,0.0,Pipeline,0.0
26958,21703,Hotel (Units),2036,0.07142857142857142,Pipeline,0.0
26959,Al Haffar,Hotel (Units),2036,0.0,Pipeline,0.0
26960,Al Shahamah II_1,Hotel (Units),2036,0.1111111111111111,Pipeline,0.0
26961,Samha New Housing - Ph 1,Hotel (Units),2036,0.08333333333333333,Pipeline,0.0
26962,18312,Hotel (Units),2036,0.08333333333333333,Pipeline,2000.0
26963,1920,Hotel (Units),2036,0.08333333333333333,Pipeline,0.0
26964,5000.34,Hotel (Units),2036,0.07142857142857142,Pipeline,0.0
26965,33416,Hotel (Units),2036,0.2857142857142857,Pipeline,5142.857142857142
26966,36016,Hotel (Units),2036,0.07142857142857142,Pipeline,2457.4285714285716
26967,37817,Hotel (Units),2036,0.08333333333333333,Pipeline,4297.7586206666665
26968,25983,Hotel (Units),2036,0.0,Pipeline,0.0
26969,33450,Hotel (Units),2036,0.07142857142857142,Pipeline,0.0
26970,Rabdan,Hotel (Units),2036,0.1111111111111111,Pipeline,5000.0
26971,14135,Hotel (Units),2036,0.0,Pipeline,0.0
26972,1137,Hotel (Units),2036,0.07142857142857142,Pipeline,0.0
26973,1007.38,Hotel (Units),2036,0.42857142857142855,Pipeline,11888.57142857143
26974,15090.2,Hotel (Units),2036,0.08333333333333333,Pipeline,0.0
26975,KizadCentre,Hotel (Units),2036,0.1111111111111111,Pipeline,0.0
26976,1007.42.4,Hotel (Units),2036,0.07142857142857142,Pipeline,7701.4778342857135
26977,1113.6.12,Hotel (Units),2036,0.07142857142857142,Pipeline,0.0
26978,Zayed Military city,Hotel (Units),2036,0.08333333333333333,Pipeline,0.0
26979,1997.1,Hotel (Units),2036,0.07142857142857142,Pipeline,0.0
26980,SHM13_P1,Hotel (Units),2036,0.08333333333333333,Pipeline,3773.333333333333
26981,1114.48,Hotel (Units),2036,0.08333333333333333,Pipeline,1397.083333333333
26982,25087.x,Hotel (Units),2036,0.08333333333333333,Pipeline,0.0
26983,Mina Zayed_Phase 3,Hotel (Units),2036,0.08333333333333333,Pipeline,0.0
26984,12698,Hotel (Units),2036,0.0,Pipeline,0.0
26985,1113.1,Hotel (Units),2036,0.08333333333333333,Pipeline,0.0
26986,6053,Hotel (Units),2036,0.08333333333333333,Pipeline,0.0
26987,22345,Hotel (Units),2036,0.07142857142857142,Pipeline,0.0
26988,36681,Hotel (Units),2036,0.0,Pipeline,0.0
26989,Al Sader Ph2,Hotel (Units),2036,0.08333333333333333,Pipeline,0.0
26990,1164,Hotel (Units),2036,0.0,Pipeline,0.0
26991,1416,Hotel (Units),2036,0.0,Pipeline,0.0
26992,17407,Hotel (Units),2036,0.07142857142857142,Pipeline,0.0
26993,1089.65,Hotel (Units),2036,0.07142857142857142,Pipeline,0.0
26994,1113.16,Hotel (Units),2036,0.07142857142857142,Pipeline,0.0
26995,23037,Hotel (Units),2036,0.07142857142857142,Pipeline,0.0
26996,18495.1,Hotel (Units),2036,0.07142857142857142,Pipeline,11428.57142857143
26997,1317,Hotel (Units),2036,0.0,Pipeline,0.0
26998,38988,Hotel (Units),2036,0.0,Pipeline,0.0
26999,18495.2,Hotel (Units),2036,0.0,Pipeline,0.0
27000,1001.15,Hotel (Units),2036,0.07142857142857142,Pipeline,0.0
27001,1001.21,Hotel (Units),2036,0.0,Pipeline,0.0
27002,1001.8.x,Hotel (Units),2036,0.0,Pipeline,0.0
27003,6034,Hotel (Units),2036,0.07142857142857142,Pipeline,0.0
27004,18649,Hotel (Units),2036,0.08333333333333333,Pipeline,179.9259259333333
27005,15090.1,Hotel (Units),2036,0.07142857142857142,Pipeline,9818.142857142857
27006,1007.46,Hotel (Units),2036,0.08333333333333333,Pipeline,0.0
27007,21257,Hotel (Units),2036,0.07142857142857142,Pipeline,0.0
27008,28240,Hotel (Units),2036,0.08333333333333333,Pipeline,800.0
27009,38190,Hotel (Units),2036,0.07142857142857142,Pipeline,0.0
27010,15694,Hotel (Units),2036,0.07142857142857142,Pipeline,0.0
27011,38036,Hotel (Units),2036,0.08333333333333333,Pipeline,0.0
27012,1113.28,Hotel (Units),2036,0.07142857142857142,Pipeline,0.0
27013,Al Bahia North,Hotel (Units),2036,0.08333333333333333,Pipeline,1733.333333333333
27014,10040,Hotel (Units),2036,0.08333333333333333,Pipeline,0.0
27015,15690,Hotel (Units),2036,0.07142857142857142,Pipeline,0.0
27016,5222,Hotel (Units),2036,0.07142857142857142,Pipeline,0.0
27017,17158,Hotel (Units),2036,0.07142857142857142,Pipeline,0.0
27018,1007.42.1,Hotel (Units),2036,0.07142857142857142,Pipeline,1478.5714285714287
27019,1113.6.12.4,Hotel (Units),2036,0.07142857142857142,Pipeline,697.1428571428571
27020,17158.4,Hotel (Units),2036,0.07142857142857142,Pipeline,1007.7142857142856
27021,18339,Hotel (Units),2036,0.08333333333333333,Pipeline,0.0
27022,1113.6.12.2,Hotel (Units),2036,0.07142857142857142,Pipeline,0.0
27023,Al Falah East,Hotel (Units),2036,0.08333333333333333,Pipeline,0.0
27024,21301,Hotel (Units),2036,0.07142857142857142,Pipeline,0.0
27025,1113.6.12.3,Hotel (Units),2036,0.07142857142857142,Pipeline,0.0
27026,26239,Hotel (Units),2036,0.07142857142857142,Pipeline,0.0
27027,17158.3,Hotel (Units),2036,0.07142857142857142,Pipeline,0.0
27028,5746,Hotel (Units),2036,0.07142857142857142,Pipeline,0.0
27029,32592,Hotel (Units),2036,0.07142857142857142,Pipeline,1235.0
27030,18932,Hotel (Units),2036,0.07142857142857142,Pipeline,782.2142857142856
27031,1113.1.3,Hotel (Units),2036,0.0,Pipeline,0.0
27032,1113.6.12.1,Hotel (Units),2036,0.03571428571428571,Pipeline,2232.214285714286
27033,21592,Hotel (Units),2036,0.07142857142857142,Pipeline,23085.928571428572
27034,39724,Hotel (Units),2036,0.07142857142857142,Pipeline,0.0
27035,24640,Hotel (Units),2036,0.07142857142857142,Pipeline,0.0
27036,16775,Hotel (Units),2036,0.08333333333333333,Pipeline,5233.045977333333
27037,11220,Hotel (Units),2036,0.07142857142857142,Pipeline,0.0
27038,1113.24.x,Hotel (Units),2036,0.07142857142857142,Pipeline,0.0
27039,5251,Hotel (Units),2036,0.07142857142857142,Pipeline,0.0
27040,18211,Hotel (Units),2036,0.0,Pipeline,0.0
27041,25258,Hotel (Units),2036,0.07142857142857142,Pipeline,5000.0
27042,1039,Hotel (Units),2036,0.08333333333333333,Pipeline,0.0
27043,1039.1,Hotel (Units),2036,0.08333333333333333,Pipeline,843.103448
27044,1113.17,Hotel (Units),2036,0.0,Pipeline,0.0
27045,1113.7.JB_JC,Hotel (Units),2036,0.08333333333333333,Pipeline,0.0
27046,1251.6,Hotel (Units),2036,0.07142857142857142,Pipeline,1477.8325125714287
27047,33436,Hotel (Units),2036,0.07142857142857142,Pipeline,0.0
